ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,1,"117,392","59,770","429,856","59,770","2,135",18,373,"1,219",722,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,2,"105,632","61,741","419,354","61,741","2,378",10,516,"1,563",891,0,50,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,3,"123,961","43,573","527,744","43,573","2,744",12,"1,547","1,531","2,199",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,4,"183,861","96,224","684,279","96,224","3,939",299,"2,478","2,119","2,325",0,54,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,5,"226,461","76,123","1,007,422","76,123","5,522",795,"5,792","4,546","3,389",0,70,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,6,"394,437","90,885","1,989,304","90,885","7,453",882,"13,498","7,350","7,974",0,90,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,7,"522,505","116,115","3,749,641","116,115","12,956","3,173","30,251","19,647","26,188",0,608,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,8,"805,921","35,806","5,300,438","35,806","12,006","3,732","43,658","23,215","45,692",0,620,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,9,"388,750","100,849","2,268,771","100,849","8,992","1,396","20,360","16,039","11,900",0,205,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,10,"152,942","55,820","758,717","55,820","4,068",325,"2,603","3,404","2,575",0,160,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,11,"87,717","53,600","354,603","53,600","1,793",0,482,"1,157",999,0,20,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2003,12,"115,748","110,388","335,848","110,388","1,616",0,406,746,553,0,19,Olympic NP,OLYM,National Park,Pacific West ,WA,2003,"3,225,327","900,894","17,825,977","330,719","65,602","10,642","121,964","82,536","105,407",0,"1,896"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,1,"113,575","114,051","295,915","114,051","1,108",0,457,613,499,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,2,"109,916","84,813","380,474","84,813","2,024",0,660,"1,419",686,0,80,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,3,"107,077","74,011","484,627","74,011","2,614",43,"1,361","2,350",891,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,4,"137,681","82,446","736,646","82,446","3,884",360,"2,944","4,052","2,109",0,250,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,5,"223,346","70,662","1,009,733","70,662","6,216",768,"6,142","4,690","4,938",0,400,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,6,"344,345","77,376","1,831,585","77,376","9,001","1,323","12,556","8,125","7,448",0,295,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,7,"399,944","76,636","3,116,965","76,636","10,572","1,951","30,956","17,973","18,839",0,450,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,8,"940,156","47,630","4,804,924","47,630","10,700","3,501","37,898","18,423","24,969",0,252,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,9,"341,704","106,359","2,142,284","106,359","9,301","1,569","15,794","13,084","10,958",0,500,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,10,"167,016","64,228","698,460","64,228","3,513",159,"2,989","3,437","2,017",0,150,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,11,"99,965","72,980","475,135","72,980","1,917",0,808,"2,032","1,159",0,25,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2004,12,"88,997","65,144","351,198","65,144","2,246",0,593,"1,637",492,0,54,Olympic NP,OLYM,National Park,Pacific West ,WA,2004,"3,073,722","936,336","16,327,946","343,709","63,096","9,674","113,158","77,835","75,005",0,"2,456"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,1,"87,091","62,756","308,220","62,756","1,802",0,419,975,402,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,2,"96,880","61,217","448,792","61,217","2,375",0,876,"1,438","1,564",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,3,"118,618","73,720","535,134","73,720","2,467",0,"1,546","1,949","2,344",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,4,"115,228","76,996","632,712","76,996","3,507",180,"2,135","3,531","2,723",0,119,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,5,"313,764","76,543","1,576,259","76,543","6,709",586,"6,333","7,442","5,594",0,325,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,6,"439,694","89,399","2,242,318","89,399","8,759",597,"12,448","9,441","7,446",0,239,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,7,"452,981","83,400","3,622,368","83,400","10,772","1,603","37,612","15,989","20,883",0,340,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,8,"806,537","43,456","4,037,952","43,456","11,980","2,592","35,161","16,541","27,255",0,620,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,9,"348,835","68,938","1,822,544","68,938","5,818",436,"11,294","9,907","9,086",0,382,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,10,"161,829","65,438","728,914","65,438","4,460",106,"1,537","3,002","2,027",0,153,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,11,"104,002","60,458","415,166","60,458","1,993",15,534,"1,213",686,0,25,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2005,12,"97,315","56,263","634,196","56,263","1,834",2,425,"8,205",510,0,25,Olympic NP,OLYM,National Park,Pacific West ,WA,2005,"3,142,774","818,584","17,004,575","311,556","62,476","6,117","110,320","79,633","80,520",0,"2,228"
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,1,"91,371","55,387","300,645","55,387","1,580",0,350,860,372,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,2,"94,011","53,790","352,174","53,790","2,177",0,422,"1,491",785,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,3,"99,138","63,894","434,548","63,894","3,194",38,835,"1,665","1,287",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,4,"134,679","68,052","726,965","68,052","5,092",289,"2,407","3,438","1,966",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,5,"228,334","57,205","1,273,842","57,205","6,851",447,"6,450","7,748","4,672",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,6,"291,704","61,503","1,781,200","61,503","9,305",852,"15,927","10,313","8,522",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,7,"426,249","86,694","2,849,895","86,694","10,621",971,"28,470","13,824","18,847",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,8,"663,496","31,672","3,845,483","31,672","13,276","3,198","29,632","21,894","22,499",0,9,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,9,"334,225","77,293","2,165,935","77,293","10,361","1,124","10,141","13,064","14,997",0,7,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,10,"193,254","69,187","745,589","69,187","3,585",198,"2,216","3,464","1,873",0,1,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,11,"111,836","64,645","681,924","64,645","2,316",0,278,"8,453",335,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2006,12,"80,900","56,951","261,824","56,951","2,536",0,144,629,168,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2006,"2,749,197","746,273","15,420,024","291,359","70,894","7,117","97,272","86,843","76,323",0,17
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,1,"94,454","61,028","297,242","61,028","2,447",0,107,445,246,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,2,"105,116","57,203","293,564","57,203","2,065",0,286,585,380,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,3,"110,831","69,962","366,930","69,962","2,869",64,465,770,"1,012",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,4,"125,060","72,037","519,585","72,037","5,331",432,"1,313","1,656","2,032",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,5,"308,662","69,114","1,662,994","69,114","6,998",527,"13,154","11,674","4,948",0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,6,"291,907","68,649","1,700,206","68,649","9,628",923,"11,091","10,790","7,857",0,19,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,7,"405,967","109,995","2,852,584","109,995","13,272","2,667","26,006","12,942","18,106",0,24,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,8,"731,346","44,152","3,406,422","44,152","13,583","2,788","33,097","13,616","22,673",0,29,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,9,"387,414","101,298","2,018,897","101,298","10,400",759,"14,348","8,754","10,772",0,170,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,10,"200,700","82,451","627,720","82,451","5,798",272,"1,213","1,504","1,920",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,11,"142,776","71,270","534,913","71,270","8,311",0,608,"1,435",751,0,18,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2007,12,"84,453","61,634","173,040","61,634","1,403",0,104,291,105,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2007,"2,988,686","868,793","14,454,097","326,506","82,105","8,432","101,792","64,462","70,802",0,262
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,1,"85,799","53,496","170,947","53,496","1,223",0,130,263,53,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,2,"88,928","54,476","205,724","54,476","1,223",0,369,489,538,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,3,"121,254","63,701","400,601","63,701","3,146",0,637,881,"1,256",0,6,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,4,"127,008","66,555","499,840","66,555","4,795",55,"1,051","1,474","1,229",0,38,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,5,"253,117","67,326","987,508","67,326","7,526",627,"5,730","3,324","4,394",0,44,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,6,"454,678","73,693","2,042,675","73,693","10,592",881,"10,055","4,186","6,078",0,162,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,7,"469,753","101,514","3,093,096","101,514","11,681","1,384","28,566","17,493","15,756",0,574,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,8,"634,421","34,390","3,582,827","34,390","13,098","2,322","32,413","17,218","23,337",0,209,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,9,"358,070","84,294","2,021,272","84,294","9,255",871,"11,335","9,212","11,774",0,"2,102",Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,10,"234,011","79,128","683,323","79,128","4,611",260,"1,505","1,994","1,759",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,11,"157,669","96,061","394,578","96,061","2,010",0,431,"1,216","1,014",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2008,12,"96,743","40,650","234,783","40,650","1,227",0,92,385,705,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2008,"3,081,451","815,284","14,317,174","311,079","70,387","6,400","92,314","58,135","67,893",0,"3,135"
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,1,"108,180","37,091","288,114","37,091","1,740",0,333,673,311,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,2,"108,615","33,545","347,430","33,545","2,041",0,605,"1,248",485,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,3,"130,282","53,966","442,534","53,966","2,650",0,774,"1,170","1,285",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,4,"131,420","56,636","470,405","56,636","1,239",0,"1,459","1,643","1,839",0,22,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,5,"296,279","74,802","1,193,418","74,802","4,184",627,"6,348","5,079","5,339",0,50,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,6,"390,715","87,598","1,934,410","87,598","7,196","1,282","11,995","5,295","13,120",0,88,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,7,"511,702","106,016","3,589,230","106,016","13,540","2,309","28,734","22,605","24,899",0,314,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,8,"714,948","37,776","3,934,749","37,776","13,023","2,604","38,700","24,200","23,230",0,244,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,9,"408,782","91,718","2,055,752","91,718","10,018","1,032","14,210","11,763","8,701",0,134,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,10,"218,816","81,077","786,427","81,077","5,570",75,"1,751","3,750","1,697",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,11,"143,775","63,861","428,059","63,861","3,335",5,477,"1,021",897,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2009,12,"112,945","65,417","313,964","65,417","1,802",0,422,"1,109",282,0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2009,"3,276,459","789,503","15,784,492","309,260","66,338","7,934","105,808","79,556","82,085",0,852
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,1,"95,417","63,709","322,184","63,709","2,727",0,335,972,374,0,2,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,2,"87,317","50,638","324,739","50,638","2,320",0,551,"1,147",647,0,25,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,3,"114,917","81,427","467,118","81,427","3,585",23,981,"1,192","1,859",0,12,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,4,"160,423","84,143","680,478","84,143","4,533",279,"1,274","1,732","1,910",0,16,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,5,"224,279","76,717","1,073,170","76,717","6,080",525,"4,518","5,181","4,420",0,74,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,6,"283,713","92,043","1,285,212","92,043","5,823","1,160","10,564","3,425","6,976",0,0,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,7,"515,266","116,277","3,357,314","116,277","9,355","2,419","30,642","22,339","15,683",0,290,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,8,"648,734","39,510","3,088,682","39,510","14,237","1,250","26,512","15,573","20,383",0,195,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
Olympic NP,OLYM,National Park,Pacific West ,WA,2010,9,"329,213","90,444","1,836,186","90,444","10,200",893,"12,271","8,036","13,289",0,174,Olympic NP,OLYM,National Park,Pacific West ,WA,2010,"2,844,563","884,680","13,769,267","339,662","70,674","6,687","90,477","63,701","68,546",0,806
