unitcode,Year,Month,temp_mean,temp_max,temp_min,rain,snow,cloud_cover
ARCH,2020,2,33.82,56.21,9.59,0.15,0.91,36.09
ARCH,2020,3,46.92,68.45,25.97,1.09,0.63,52.8
ARCH,2020,4,56.07,87.71,24.89,0.07,0.0,36.74
ARCH,2020,5,70.02,96.17,44.33,0.11,0.0,30.84
ARCH,2020,6,76.81,99.23,39.65,0.59,0.0,27.95
ARCH,2020,7,84.16,101.84,54.5,0.24,0.0,24.67
ARCH,2020,8,85.92,101.75,61.34,0.0,0.0,19.35
ARCH,2020,9,70.73,99.14,39.11,0.33,0.0,22.0
ARCH,2020,10,57.95,82.22,15.98,0.22,1.79,21.03
ARCH,2020,11,42.26,69.8,18.14,0.36,0.96,29.36
ARCH,2020,12,28.03,48.92,11.48,0.0,3.14,32.61
ARCH,2021,1,29.47,53.33,12.2,0.19,1.6,42.55
ARCH,2021,2,35.47,57.02,15.98,0.7,1.21,41.64
ARCH,2021,3,44.63,70.88,20.48,0.56,1.52,42.44
ARCH,2021,4,55.44,82.76,31.1,0.34,0.03,32.25
ARCH,2021,5,67.25,89.15,42.35,0.2,0.0,38.62
ARCH,2021,6,81.98,103.46,53.96,0.01,0.0,28.29
ARCH,2021,7,85.85,105.98,64.22,0.11,0.0,41.12
ARCH,2021,8,80.36,99.14,52.43,0.94,0.0,18.66
ARCH,2021,9,71.27,96.62,44.33,1.29,0.0,22.64
ARCH,2021,10,51.24,76.91,29.66,1.77,0.33,41.35
ARCH,2021,11,43.9,72.05,23.45,0.12,0.14,35.93
ARCH,2021,12,34.21,53.87,15.44,0.7,3.2,50.05
ARCH,2022,1,29.22,50.27,8.69,0.05,0.55,34.82
ARCH,2022,2,31.66,58.55,6.8,0.02,4.69,32.66
ARCH,2022,3,44.68,80.51,17.42,0.61,1.32,46.61
ARCH,2022,4,54.98,82.49,24.89,0.24,0.3,46.28
ARCH,2022,5,65.4,91.4,37.13,0.26,0.03,49.61
ARCH,2022,6,78.54,101.12,48.83,0.22,0.0,31.6
ARCH,2022,7,84.68,103.64,64.31,0.49,0.0,40.06
ARCH,2022,8,81.16,99.77,59.09,0.39,0.0,34.86
ARCH,2022,9,73.83,100.94,44.6,0.55,0.0,22.48
ARCH,2022,10,54.36,78.44,28.13,1.15,1.87,24.02
ARCH,2022,11,35.12,63.14,15.44,0.41,1.46,34.81
ARCH,2022,12,30.41,50.45,9.05,0.37,2.67,61.04
ARCH,2023,1,30.3,52.07,12.56,0.75,9.45,68.01
ARCH,2023,2,30.13,51.44,9.59,0.1,3.89,50.51
ARCH,2023,3,37.65,58.01,20.84,1.67,7.77,56.97
ARCH,2023,4,51.92,82.85,23.45,0.33,1.27,40.67
ARCH,2023,5,68.81,86.9,43.16,0.15,0.0,44.82
ARCH,2023,6,74.42,93.74,52.16,0.25,0.0,35.22
ARCH,2023,7,87.05,107.24,62.6,0.04,0.0,20.83
ARCH,2023,8,81.74,97.79,62.06,0.26,0.0,31.74
ARCH,2023,9,71.77,92.03,48.65,0.07,0.0,26.84
ARCH,2023,10,56.39,80.78,21.83,0.52,0.03,17.25
ARCH,2023,11,40.76,72.41,14.72,0.9,3.58,41.67
ARCH,2023,12,31.41,49.28,14.0,0.57,1.27,50.98
ARCH,2024,1,32.26,51.71,12.65,0.26,2.29,55.22
ARCH,2024,2,37.88,61.52,18.77,0.45,4.52,52.71
ARCH,2024,3,45.46,68.09,26.15,0.85,3.33,60.28
ARCH,2024,4,57.39,83.66,31.73,0.27,0.14,33.34
ARCH,2024,5,63.95,89.51,37.04,0.28,0.3,33.63
ARCH,2024,6,80.49,100.85,51.44,0.36,0.0,32.82
ARCH,2024,7,85.64,102.92,65.57,0.01,0.0,17.65
ARCH,2024,8,79.89,100.67,53.06,1.17,0.0,35.46
ARCH,2024,9,74.17,92.75,50.18,0.02,0.0,14.51
ARCH,2024,10,61.31,88.34,27.77,1.22,0.39,32.85
ARCH,2024,11,37.56,61.79,20.93,0.68,0.61,35.43
ARCH,2024,12,31.6,46.58,14.9,0.01,1.05,40.43
ARCH,2025,1,29.08,46.4,7.88,0.0,0.08,35.13
ARCH,2025,2,41.49,69.08,19.04,0.08,5.95,44.61
ARCH,2025,3,48.55,79.52,26.69,0.33,2.76,48.84
ARCH,2025,4,56.48,84.2,27.23,0.19,1.49,45.86
ARCH,2025,5,67.2,94.01,42.26,0.25,0.0,32.29
ARCH,2025,6,79.42,102.2,53.96,0.36,0.0,18.84
ARCH,2025,7,84.16,103.1,62.78,0.16,0.0,31.61
ARCH,2025,8,81.2,101.66,55.4,0.43,0.0,32.42
ARCH,2025,9,70.65,92.93,47.57,0.35,0.0,27.96
ARCH,2025,10,55.67,86.45,30.11,2.21,0.0,21.77
ARCH,2025,11,45.25,70.61,25.52,0.64,1.35,52.83
ARCH,2025,12,37.45,64.13,21.92,0.34,1.3,49.96
BADL,2006,1,36.17,59.81,19.22,0.1,0.91,45.01
BADL,2006,2,27.04,71.33,-22.0,0.03,3.44,47.74
BADL,2006,3,34.35,70.25,4.01,0.39,13.04,65.39
BADL,2006,4,51.43,82.04,23.0,2.19,7.17,52.32
BADL,2006,5,61.43,93.65,34.52,1.19,0.0,36.13
BADL,2006,6,74.22,101.12,49.91,0.76,0.0,37.43
BADL,2006,7,82.36,109.94,62.69,0.67,0.0,35.24
BADL,2006,8,76.45,102.11,53.06,1.65,0.0,35.91
BADL,2006,9,60.62,93.92,36.86,2.04,0.0,46.62
BADL,2006,10,47.5,83.57,17.69,0.12,1.3,51.04
BADL,2006,11,37.65,74.21,6.26,0.26,1.85,47.92
BADL,2006,12,30.91,58.01,5.9,0.01,1.82,45.32
BADL,2007,1,27.65,57.02,2.21,0.08,1.13,42.56
BADL,2007,2,23.73,57.29,-21.64,0.02,5.62,59.41
BADL,2007,3,45.1,78.89,19.13,2.22,2.04,55.08
BADL,2007,4,46.07,80.6,15.8,1.08,1.38,53.25
BADL,2007,5,63.1,90.77,41.99,2.43,0.0,47.89
BADL,2007,6,72.71,105.62,43.52,2.09,0.0,42.63
BADL,2007,7,82.28,105.44,56.21,0.74,0.0,32.49
BADL,2007,8,77.19,103.64,54.05,1.37,0.0,44.23
BADL,2007,9,67.88,98.24,42.35,0.56,0.0,29.82
BADL,2007,10,53.33,86.99,32.9,0.95,0.0,41.43
BADL,2007,11,40.63,72.5,11.66,0.02,0.11,45.96
BADL,2007,12,27.11,62.15,12.29,0.07,4.24,48.3
BADL,2008,1,24.91,58.64,-14.44,0.0,3.42,41.97
BADL,2008,2,28.6,56.3,1.94,0.09,3.33,55.95
BADL,2008,3,37.2,71.51,9.41,0.44,6.2,57.13
BADL,2008,4,46.6,84.11,18.32,0.87,2.31,49.32
BADL,2008,5,54.74,84.56,22.91,4.81,4.6,57.66
BADL,2008,6,65.9,91.04,42.17,3.14,0.0,46.05
BADL,2008,7,78.0,96.8,54.86,0.66,0.0,33.03
BADL,2008,8,75.17,98.24,54.05,1.41,0.0,27.73
BADL,2008,9,62.91,87.98,42.8,1.66,0.0,37.04
BADL,2008,10,49.75,78.89,23.9,1.98,0.0,40.49
BADL,2008,11,37.13,77.09,12.02,0.92,7.28,54.59
BADL,2008,12,21.61,50.81,-11.92,0.06,4.22,44.64
BADL,2009,1,26.51,59.63,-15.88,0.03,3.53,55.43
BADL,2009,2,30.39,65.48,3.11,0.76,2.48,51.32
BADL,2009,3,34.41,77.09,-1.39,0.26,13.37,44.84
BADL,2009,4,41.17,82.22,6.08,1.69,12.4,60.54
BADL,2009,5,59.5,97.97,32.09,1.2,0.0,52.99
BADL,2009,6,65.08,96.8,41.72,2.37,0.0,56.64
BADL,2009,7,71.85,93.47,51.26,2.82,0.0,38.25
BADL,2009,8,70.08,94.82,50.36,3.75,0.0,38.09
BADL,2009,9,65.62,87.62,41.72,1.05,0.0,31.4
BADL,2009,10,40.68,75.11,19.67,2.85,5.62,64.96
BADL,2009,11,41.48,72.23,24.44,0.12,0.22,34.45
BADL,2009,12,14.99,38.12,-17.41,0.0,10.97,63.3
BADL,2010,1,18.14,40.01,-24.97,0.13,2.67,56.08
BADL,2010,2,19.39,44.15,-5.98,0.05,4.02,62.16
BADL,2010,3,39.4,79.52,18.68,0.17,6.53,55.19
BADL,2010,4,49.36,80.24,28.67,3.39,2.45,63.06
BADL,2010,5,55.56,90.95,27.41,3.29,1.07,56.27
BADL,2010,6,67.73,95.81,46.85,4.59,0.0,46.68
BADL,2010,7,75.58,98.24,53.6,1.75,0.0,29.63
BADL,2010,8,77.43,104.18,55.04,0.85,0.0,26.74
BADL,2010,9,63.98,93.74,42.26,1.65,0.0,30.86
BADL,2010,10,55.33,88.34,31.73,1.43,0.28,38.59
BADL,2010,11,35.9,72.86,4.01,0.12,2.76,49.91
BADL,2010,12,26.52,52.52,-1.03,0.08,5.1,55.97
BADL,2011,1,18.68,54.86,-20.74,0.04,4.6,62.91
BADL,2011,2,22.04,63.68,-12.1,0.09,8.02,53.57
BADL,2011,3,31.91,68.54,-2.56,0.46,6.37,72.78
BADL,2011,4,45.59,76.91,24.26,0.85,7.03,66.63
BADL,2011,5,53.99,82.49,32.99,6.4,0.0,67.22
BADL,2011,6,67.32,99.77,45.95,2.83,0.0,42.8
BADL,2011,7,78.42,101.84,58.46,2.63,0.0,33.96
BADL,2011,8,76.46,99.23,57.38,2.0,0.0,31.07
BADL,2011,9,63.92,89.15,39.56,0.65,0.0,25.11
BADL,2011,10,53.23,91.22,28.22,1.0,0.0,43.63
BADL,2011,11,37.68,62.96,11.57,0.22,2.07,42.13
BADL,2011,12,30.3,55.67,8.87,0.08,1.63,33.21
BADL,2012,1,31.31,63.05,3.47,0.13,1.68,45.77
BADL,2012,2,29.96,54.68,2.57,0.18,5.04,49.94
BADL,2012,3,51.12,84.47,11.75,0.01,0.06,41.41
BADL,2012,4,54.13,87.26,33.53,2.55,0.0,51.39
BADL,2012,5,60.77,97.61,38.12,1.69,0.0,46.39
BADL,2012,6,74.39,107.15,50.18,1.97,0.0,42.13
BADL,2012,7,83.17,106.16,62.24,0.36,0.0,37.71
BADL,2012,8,76.79,104.81,55.67,0.24,0.0,21.58
BADL,2012,9,68.6,99.95,45.59,0.05,0.0,30.09
BADL,2012,10,49.23,84.83,23.63,0.66,0.58,46.6
BADL,2012,11,40.51,70.79,16.52,0.11,1.63,48.01
BADL,2012,12,29.94,66.11,9.5,0.03,1.35,52.73
BADL,2013,1,26.69,53.69,-3.19,0.02,3.86,53.14
BADL,2013,2,31.89,57.92,13.1,0.02,2.48,53.03
BADL,2013,3,36.12,70.61,13.55,0.11,3.22,54.57
BADL,2013,4,36.81,75.92,0.14,0.34,21.58,57.03
BADL,2013,5,58.27,89.96,28.22,3.64,0.0,57.75
BADL,2013,6,67.62,88.61,41.9,2.69,0.0,44.35
BADL,2013,7,75.27,98.6,55.04,1.86,0.0,35.14
BADL,2013,8,74.66,97.25,57.92,2.76,0.0,47.72
BADL,2013,9,69.06,94.37,40.73,1.32,0.0,40.43
BADL,2013,10,43.58,71.33,27.14,2.98,21.66,57.23
BADL,2013,11,34.68,57.47,12.65,0.21,3.94,39.33
BADL,2013,12,20.09,52.52,-15.52,0.1,4.77,51.94
BADL,2014,1,28.06,56.12,-6.61,0.14,0.5,48.42
BADL,2014,2,23.39,64.22,-6.97,0.05,2.29,52.86
BADL,2014,3,33.35,70.34,-15.7,0.25,6.15,62.76
BADL,2014,4,46.56,81.23,15.62,1.54,3.58,57.99
BADL,2014,5,56.76,91.04,30.92,2.63,3.89,64.85
BADL,2014,6,65.17,89.78,44.06,3.87,0.0,48.65
BADL,2014,7,74.52,103.28,50.45,0.28,0.0,32.34
BADL,2014,8,72.94,98.51,51.44,2.61,0.0,51.03
BADL,2014,9,62.6,91.58,32.81,2.8,0.0,36.15
BADL,2014,10,53.04,79.34,31.37,0.3,0.0,36.96
BADL,2014,11,30.86,68.81,-7.51,0.17,2.92,53.93
BADL,2014,12,26.48,59.0,-13.09,0.07,6.06,51.71
BADL,2015,1,26.54,66.02,-4.99,0.05,1.05,43.53
BADL,2015,2,29.66,66.29,2.48,0.01,1.21,49.61
BADL,2015,3,44.13,79.88,8.51,0.05,1.1,44.9
BADL,2015,4,49.46,77.45,24.08,2.33,0.0,50.74
BADL,2015,5,52.64,81.77,24.71,4.44,14.88,71.92
BADL,2015,6,69.34,91.31,50.99,3.58,0.0,49.54
BADL,2015,7,74.94,97.79,57.11,1.34,0.0,31.83
BADL,2015,8,72.88,98.15,45.32,3.14,0.0,35.7
BADL,2015,9,68.5,95.63,46.58,0.32,0.0,29.5
BADL,2015,10,53.91,86.27,24.71,1.24,0.0,46.35
BADL,2015,11,37.4,70.7,12.56,0.29,3.31,43.12
BADL,2015,12,24.28,63.59,-6.43,0.07,9.84,54.31
BADL,2016,1,23.54,54.23,-4.63,0.06,1.68,59.13
BADL,2016,2,36.91,69.89,17.87,0.26,1.79,50.49
BADL,2016,3,43.16,74.21,21.47,1.34,3.17,53.79
BADL,2016,4,49.55,82.04,28.13,2.2,6.7,58.53
BADL,2016,5,58.21,84.38,32.09,0.85,0.0,48.95
BADL,2016,6,76.29,103.19,48.11,0.74,0.0,26.79
BADL,2016,7,77.67,102.83,58.46,1.45,0.0,31.87
BADL,2016,8,74.31,101.3,49.28,1.17,0.0,35.07
BADL,2016,9,65.19,89.06,46.13,1.03,0.0,38.5
BADL,2016,10,56.27,84.47,31.46,0.77,0.0,41.72
BADL,2016,11,45.02,73.04,21.2,0.01,3.44,43.67
BADL,2016,12,19.81,44.33,-24.88,0.29,7.91,42.4
BADL,2017,1,15.95,41.63,-17.05,0.0,5.51,52.4
BADL,2017,2,32.12,68.27,-5.17,0.06,3.83,53.39
BADL,2017,3,40.89,72.32,11.03,1.33,1.07,63.33
BADL,2017,4,48.65,77.27,27.23,2.18,4.3,61.28
BADL,2017,5,57.87,89.78,37.58,2.68,0.0,48.2
BADL,2017,6,71.02,100.22,50.63,2.58,0.0,41.47
BADL,2017,7,80.97,104.0,54.23,0.89,0.0,39.66
BADL,2017,8,71.93,93.47,54.23,1.43,0.0,36.12
BADL,2017,9,64.72,97.34,41.72,1.86,0.0,35.26
BADL,2017,10,49.91,80.15,20.21,0.63,0.03,35.94
BADL,2017,11,39.64,69.8,21.2,0.37,1.63,50.95
BADL,2017,12,26.7,56.93,-16.42,0.07,4.66,57.25
BADL,2018,1,25.19,59.9,-17.05,0.08,3.36,54.15
BADL,2018,2,16.86,50.09,-20.2,0.02,7.61,49.36
BADL,2018,3,34.08,64.13,13.1,0.28,8.52,55.53
BADL,2018,4,39.76,79.43,7.07,0.55,7.8,56.35
BADL,2018,5,62.28,94.19,41.27,2.81,0.0,59.82
BADL,2018,6,70.96,102.02,51.44,3.4,0.0,46.18
BADL,2018,7,75.13,101.48,54.77,4.19,0.0,34.59
BADL,2018,8,71.5,95.81,49.1,1.92,0.0,35.66
BADL,2018,9,64.01,92.93,39.38,1.04,0.0,45.18
BADL,2018,10,46.04,76.28,23.27,0.94,3.11,43.72
BADL,2018,11,34.35,56.57,11.48,0.39,1.54,53.91
BADL,2018,12,28.74,55.22,2.3,0.24,8.54,46.17
BADL,2019,1,26.42,49.55,-5.71,0.14,3.56,55.89
BADL,2019,2,11.77,57.74,-13.27,0.11,6.01,62.36
BADL,2019,3,24.55,65.39,-24.07,0.61,14.03,54.65
BADL,2019,4,43.45,75.47,11.75,1.8,9.92,61.44
BADL,2019,5,50.2,84.02,27.05,5.43,2.23,65.25
BADL,2019,6,66.9,93.83,46.58,2.31,0.0,43.82
BADL,2019,7,73.61,93.56,56.21,3.88,0.0,42.93
BADL,2019,8,70.35,89.78,48.02,1.8,0.0,42.73
BADL,2019,9,64.69,88.16,45.23,1.98,0.0,45.74
BADL,2019,10,40.29,70.79,9.95,0.53,5.26,44.33
BADL,2019,11,34.27,66.11,9.41,0.26,11.52,57.49
BADL,2019,12,28.78,52.7,8.51,0.02,8.05,53.76
BADL,2020,1,28.76,49.46,3.02,0.13,2.2,47.53
BADL,2020,2,29.67,59.9,0.32,0.01,6.15,47.21
BADL,2020,3,38.68,66.92,10.94,0.7,3.61,49.15
BADL,2020,4,44.26,85.28,12.65,0.26,6.04,44.87
BADL,2020,5,56.88,88.97,31.19,2.01,0.39,56.98
BADL,2020,6,73.06,98.51,48.83,0.74,0.0,42.19
BADL,2020,7,78.13,103.46,55.76,2.22,0.0,28.99
BADL,2020,8,77.78,101.93,50.9,0.1,0.0,27.29
BADL,2020,9,63.37,97.52,36.23,0.64,0.0,32.88
BADL,2020,10,44.7,82.04,2.3,0.33,6.34,45.19
BADL,2020,11,40.6,72.77,21.38,0.07,0.63,29.31
BADL,2020,12,32.56,58.55,16.61,0.08,1.82,48.72
BADL,2021,1,31.27,53.33,13.82,0.09,1.21,47.32
BADL,2021,2,16.56,57.92,-22.18,0.01,6.31,55.0
BADL,2021,3,40.09,70.61,21.38,0.26,10.97,47.29
BADL,2021,4,45.87,85.28,22.01,0.72,6.61,49.36
BADL,2021,5,56.59,82.4,33.8,2.42,0.0,55.71
BADL,2021,6,75.29,101.84,54.14,1.05,0.0,35.23
BADL,2021,7,78.73,102.83,60.08,1.7,0.0,30.84
BADL,2021,8,75.0,102.56,51.71,1.0,0.0,22.52
BADL,2021,9,67.54,92.3,46.4,1.98,0.0,34.5
BADL,2021,10,52.18,84.47,27.77,2.51,0.25,41.71
BADL,2021,11,41.7,67.82,18.41,0.28,0.36,58.0
BADL,2021,12,28.92,65.3,-1.48,0.0,6.92,68.19
BADL,2022,1,28.7,54.95,-7.78,0.04,0.5,62.62
BADL,2022,2,26.81,59.54,-14.26,0.1,4.11,62.17
BADL,2022,3,36.85,69.89,4.1,0.03,4.24,65.04
BADL,2022,4,43.06,79.79,18.41,0.82,1.38,67.72
BADL,2022,5,56.89,90.05,32.54,2.43,0.0,61.55
BADL,2022,6,69.07,98.6,44.42,2.13,0.0,44.79
BADL,2022,7,76.86,104.72,56.21,2.24,0.0,28.0
BADL,2022,8,75.85,100.49,56.66,1.8,0.0,33.6
BADL,2022,9,68.63,99.77,43.88,0.59,0.0,27.99
BADL,2022,10,50.33,76.28,29.66,0.29,0.25,43.85
BADL,2022,11,31.41,73.31,1.04,0.02,1.87,55.52
BADL,2022,12,19.43,54.05,-26.95,0.01,8.85,64.43
BADL,2023,1,27.18,54.14,-2.47,0.15,7.83,70.91
BADL,2023,2,28.05,54.77,-21.19,0.07,6.81,48.62
BADL,2023,3,29.9,65.93,10.49,0.02,12.93,63.94
BADL,2023,4,40.8,78.08,9.23,0.36,9.23,56.25
BADL,2023,5,61.81,82.85,31.73,4.21,0.0,47.3
BADL,2023,6,67.75,90.86,49.28,7.39,0.0,52.14
BADL,2023,7,73.52,97.16,52.79,0.76,0.0,36.31
BADL,2023,8,73.35,101.48,54.86,1.93,0.0,38.65
BADL,2023,9,65.4,99.5,48.38,1.91,0.0,34.17
BADL,2023,10,47.6,84.83,13.64,3.35,0.41,45.9
BADL,2023,11,39.19,67.01,16.97,0.02,0.44,45.25
BADL,2023,12,33.02,59.36,14.54,0.08,4.88,50.18
BADL,2024,1,22.35,61.7,-17.59,0.01,2.76,49.07
BADL,2024,2,34.0,63.59,4.01,0.41,2.34,53.51
BADL,2024,3,37.1,64.94,9.86,0.1,4.8,57.87
BADL,2024,4,47.78,79.79,23.27,3.12,3.03,51.48
BADL,2024,5,56.92,86.27,30.65,2.17,0.14,50.69
BADL,2024,6,69.82,91.85,46.04,1.42,0.0,43.7
BADL,2024,7,76.9,103.64,55.13,0.97,0.0,26.33
BADL,2024,8,74.75,104.9,52.52,1.85,0.0,37.53
BADL,2024,9,70.85,96.89,43.34,0.62,0.0,19.95
BADL,2024,10,56.3,85.37,32.54,0.26,0.0,35.66
BADL,2024,11,36.46,62.15,10.22,0.32,0.44,45.15
BADL,2024,12,31.55,57.92,6.08,0.06,2.15,52.65
BADL,2025,1,21.66,53.42,-8.14,0.08,3.58,53.5
BADL,2025,2,19.21,63.77,-21.73,0.06,3.97,53.46
BADL,2025,3,40.57,77.09,13.01,0.37,5.26,57.45
BADL,2025,4,48.4,78.44,25.52,2.04,1.1,53.81
BADL,2025,5,59.31,95.36,37.04,3.25,0.0,50.11
BADL,2025,6,69.47,101.84,43.97,1.96,0.0,45.37
BADL,2025,7,75.32,97.97,54.23,2.72,0.0,46.9
BADL,2025,8,73.94,97.97,55.76,1.19,0.0,39.83
BADL,2025,9,67.08,92.66,41.0,1.44,0.0,43.49
BADL,2025,10,53.47,92.48,24.08,0.73,0.0,38.13
BADL,2025,11,40.78,74.12,-1.75,0.2,1.85,53.68
BADL,2025,12,33.11,65.03,4.01,0.2,2.65,62.99
BIBE,2006,1,51.09,73.92,31.08,0.13,0.0,34.83
BIBE,2006,2,52.26,80.13,23.52,0.06,0.0,36.0
BIBE,2006,3,62.67,85.08,31.35,0.0,0.0,39.65
BIBE,2006,4,71.8,94.8,47.01,0.4,0.0,39.14
BIBE,2006,5,77.78,96.96,54.84,0.11,0.0,24.86
BIBE,2006,6,79.58,97.23,61.23,0.27,0.0,25.38
BIBE,2006,7,79.55,95.25,61.59,0.2,0.0,39.61
BIBE,2006,8,77.54,95.52,63.39,1.5,0.0,49.33
BIBE,2006,9,72.06,90.84,53.58,1.0,0.0,39.82
BIBE,2006,10,65.99,83.82,41.16,0.88,0.0,31.05
BIBE,2006,11,57.03,80.22,31.71,0.06,0.0,16.41
BIBE,2006,12,45.88,75.27,26.22,0.67,0.85,35.74
BIBE,2007,1,41.58,75.18,20.46,0.88,3.03,56.85
BIBE,2007,2,51.77,83.28,24.33,0.13,0.0,25.86
BIBE,2007,3,60.5,85.53,27.21,1.33,0.0,26.15
BIBE,2007,4,64.9,89.22,29.46,0.67,0.0,33.57
BIBE,2007,5,70.34,92.91,51.24,1.18,0.0,27.41
BIBE,2007,6,77.19,100.11,61.95,1.29,0.0,27.03
BIBE,2007,7,74.97,93.0,61.95,1.42,0.0,47.85
BIBE,2007,8,77.64,95.07,64.38,1.15,0.0,32.54
BIBE,2007,9,74.72,90.21,61.14,0.72,0.0,35.36
BIBE,2007,10,68.94,90.39,38.73,0.09,0.0,10.04
BIBE,2007,11,56.05,80.04,26.76,0.18,0.14,37.19
BIBE,2007,12,50.25,78.87,26.49,0.0,0.0,21.36
BIBE,2008,1,46.67,75.09,23.79,0.28,0.0,36.66
BIBE,2008,2,55.48,86.52,31.62,0.01,0.0,29.17
BIBE,2008,3,58.84,84.72,27.57,0.38,0.0,24.53
BIBE,2008,4,68.09,92.01,40.17,0.07,0.0,20.01
BIBE,2008,5,74.81,97.23,51.33,0.85,0.0,27.38
BIBE,2008,6,82.56,101.1,66.45,0.24,0.0,19.23
BIBE,2008,7,76.34,94.17,61.95,1.72,0.0,45.77
BIBE,2008,8,75.06,92.37,61.5,2.54,0.0,55.55
BIBE,2008,9,67.96,85.8,52.95,1.6,0.0,43.28
BIBE,2008,10,66.0,87.24,42.87,0.25,0.0,16.7
BIBE,2008,11,55.24,81.12,32.61,0.01,0.0,21.06
BIBE,2008,12,50.19,78.87,26.67,0.11,0.0,26.19
BIBE,2009,1,50.35,79.68,28.74,0.0,0.0,30.49
BIBE,2009,2,56.55,85.17,31.71,0.0,0.0,27.25
BIBE,2009,3,60.75,87.06,34.41,0.69,0.0,41.59
BIBE,2009,4,67.82,92.19,36.93,0.02,0.0,27.85
BIBE,2009,5,74.47,98.58,54.39,0.82,0.0,35.52
BIBE,2009,6,79.48,99.66,62.58,3.21,0.0,36.33
BIBE,2009,7,81.85,97.41,66.36,0.68,0.0,36.5
BIBE,2009,8,80.24,93.9,63.48,0.29,0.0,39.24
BIBE,2009,9,70.52,89.22,52.32,1.09,0.0,41.35
BIBE,2009,10,65.84,91.2,37.74,0.61,0.0,34.01
BIBE,2009,11,55.21,76.8,35.13,0.56,0.0,24.51
BIBE,2009,12,44.63,70.32,25.23,0.44,0.63,40.77
BIBE,2010,1,43.86,77.88,18.84,0.43,0.0,33.5
BIBE,2010,2,46.33,78.24,25.68,0.68,0.22,28.79
BIBE,2010,3,56.13,87.6,31.26,0.07,0.0,26.78
BIBE,2010,4,65.65,90.84,42.69,0.79,0.0,30.97
BIBE,2010,5,75.95,98.04,45.84,0.09,0.0,17.11
BIBE,2010,6,81.2,100.92,64.11,0.72,0.0,29.39
BIBE,2010,7,74.37,89.76,63.12,5.38,0.0,53.0
BIBE,2010,8,81.1,95.52,64.47,0.26,0.0,23.55
BIBE,2010,9,75.26,91.65,55.2,0.41,0.0,30.78
BIBE,2010,10,68.5,86.07,45.03,0.04,0.0,19.86
BIBE,2010,11,56.39,80.85,30.09,0.0,0.0,8.85
BIBE,2010,12,50.91,73.47,28.65,0.0,0.0,16.62
BIBE,2011,1,47.56,71.67,21.36,0.0,0.0,25.82
BIBE,2011,2,49.51,82.56,7.41,0.0,0.0,8.92
BIBE,2011,3,66.0,87.33,37.38,0.02,0.0,20.66
BIBE,2011,4,73.75,97.23,47.37,0.0,0.0,16.79
BIBE,2011,5,76.48,99.75,44.04,0.05,0.0,14.71
BIBE,2011,6,84.37,101.46,66.81,0.04,0.0,10.09
BIBE,2011,7,81.5,94.8,66.9,0.31,0.0,30.0
BIBE,2011,8,83.29,96.96,67.71,0.34,0.0,23.74
BIBE,2011,9,76.23,91.83,56.1,0.46,0.0,20.24
BIBE,2011,10,68.01,90.75,38.82,0.09,0.0,7.92
BIBE,2011,11,56.09,83.19,27.66,0.07,0.0,18.72
BIBE,2011,12,44.17,71.67,22.08,0.13,0.03,49.38
BIBE,2012,1,49.72,75.99,25.32,0.09,0.0,30.49
BIBE,2012,2,51.56,85.44,27.84,0.61,0.0,36.5
BIBE,2012,3,62.43,86.88,32.25,0.37,0.0,40.54
BIBE,2012,4,71.63,96.33,46.29,0.32,0.0,30.82
BIBE,2012,5,74.64,99.84,50.34,0.91,0.0,19.67
BIBE,2012,6,81.91,98.67,64.29,0.11,0.0,24.19
BIBE,2012,7,77.7,94.53,63.03,0.69,0.0,40.71
BIBE,2012,8,79.89,98.49,62.31,0.76,0.0,34.06
BIBE,2012,9,72.95,93.36,52.95,1.61,0.0,26.04
BIBE,2012,10,67.8,88.95,41.79,0.03,0.0,20.1
BIBE,2012,11,58.96,83.28,35.85,0.29,0.0,32.42
BIBE,2012,12,51.41,75.63,27.75,0.06,0.0,42.97
BIBE,2013,1,44.79,75.09,20.37,1.7,1.16,38.42
BIBE,2013,2,52.38,82.38,30.9,0.0,0.0,30.78
BIBE,2013,3,60.11,85.62,33.33,0.03,0.0,20.66
BIBE,2013,4,67.01,90.84,41.07,0.14,0.0,16.36
BIBE,2013,5,73.33,97.05,36.66,0.44,0.0,28.94
BIBE,2013,6,80.04,97.41,62.85,0.74,0.0,37.82
BIBE,2013,7,75.62,91.74,61.23,2.0,0.0,61.12
BIBE,2013,8,79.45,94.71,64.56,0.34,0.0,29.31
BIBE,2013,9,71.04,92.01,53.31,4.69,0.0,42.05
BIBE,2013,10,64.63,87.96,43.77,1.18,0.0,31.09
BIBE,2013,11,49.91,73.38,27.75,1.04,0.0,43.57
BIBE,2013,12,45.77,75.18,21.54,0.35,0.0,43.12
BIBE,2014,1,46.85,77.25,20.64,0.0,0.0,35.08
BIBE,2014,2,53.06,83.28,18.12,0.06,0.0,33.19
BIBE,2014,3,58.38,82.92,29.55,0.09,0.0,45.21
BIBE,2014,4,67.21,89.94,35.58,0.51,0.0,35.06
BIBE,2014,5,73.29,94.71,41.97,0.14,0.0,21.22
BIBE,2014,6,81.39,99.03,62.58,0.48,0.0,35.49
BIBE,2014,7,80.37,96.06,65.55,0.08,0.0,37.23
BIBE,2014,8,78.9,93.81,65.01,0.86,0.0,42.66
BIBE,2014,9,71.07,94.53,52.68,2.35,0.0,48.85
