UnitCode,Month,is_pandemic,fire_count_lag_1,relative_visits_lag_1,trend_score_lag_1,relative_visits_lag_12,trend_score_lag_12,Baseline_Prediction,temp_mean_roll_mean_3,rain_roll_mean_3,snow_roll_mean_3,fire_count,temp_max,temp_min,trend_score,firecountavg,trend_velocity,comfort_index,park_name,latitude,longitude
SAGU,1,0,5.0,1.407986789302445,65.0,1.4362054187146398,65.0,2,64.37,0.13,0.0,5,80.01,26.19,68.0,17.0,0.0,0.8229999999999996,Saguaro National Park,32.20909636,-110.7574974
SAGU,2,0,5.0,1.5995094534251715,68.0,1.7694131256385026,71.0,3,54.913333333333334,0.16,0.08333333333333333,16,83.07,38.34,76.0,23.526315789473685,-3.0,1.8286666666666667,Saguaro National Park,32.20909636,-110.7574974
SAGU,3,0,16.0,1.5033707878294553,76.0,2.3032290962965694,74.0,3,55.79333333333333,0.12666666666666668,0.08333333333333333,1,92.88,36.18,72.0,27.0,2.0,1.6740000000000006,Saguaro National Park,32.20909636,-110.7574974
SAGU,4,0,1.0,1.9668843419498512,72.0,1.5597192622928209,79.0,2,56.663333333333334,0.5966666666666667,0.25,18,97.65,42.12,55.0,26.57894736842105,-7.0,2.527,Saguaro National Park,32.20909636,-110.7574974
SAGU,5,0,18.0,1.605635574335842,55.0,1.135359611384102,59.0,2,63.129999999999995,0.6299999999999999,0.16666666666666666,10,101.7,50.13,42.0,32.8421052631579,-4.0,1.9470000000000003,Saguaro National Park,32.20909636,-110.7574974
SAGU,6,0,10.0,0.9642869450839521,42.0,0.6698484091406615,55.0,1,68.64666666666666,0.59,0.16666666666666666,6,110.25,63.45,28.0,182.57894736842104,-13.0,1.315333333333334,Saguaro National Park,32.20909636,-110.7574974
SAGU,7,0,6.0,0.6378416469914335,28.0,0.5197584468292333,36.0,0,77.61,0.25333333333333335,0.0,1,108.09,69.39,32.0,38.0,-8.0,1.2676666666666667,Saguaro National Park,32.20909636,-110.7574974
SAGU,8,0,1.0,0.5126852927343045,32.0,0.5174056612620918,31.0,0,84.18666666666667,0.5533333333333333,0.0,13,109.71,70.83,37.0,14.0,1.0,2.525333333333333,Saguaro National Park,32.20909636,-110.7574974
SAGU,9,0,13.0,0.46761243212101355,37.0,0.6434794539164709,33.0,1,88.39,0.5633333333333334,0.0,3,100.26,61.11,40.0,14.105263157894736,4.0,2.965666666666667,Saguaro National Park,32.20909636,-110.7574974
SAGU,10,0,3.0,0.5481842397504848,40.0,0.8049042196519899,100.0,1,86.29333333333334,1.0966666666666667,0.0,9,97.02,51.48,49.0,17.42105263157895,-60.0,3.822666666666667,Saguaro National Park,32.20909636,-110.7574974
SAGU,11,0,9.0,0.51582234015716,49.0,1.236484998590678,47.0,2,80.87333333333333,2.0100000000000002,0.0,0,88.65,41.58,68.0,13.0,2.0,5.107333333333334,Saguaro National Park,32.20909636,-110.7574974
SAGU,12,0,0.0,0.9323541699022443,68.0,1.407986789302445,51.0,2,71.99666666666668,2.74,0.0,10,80.82,37.08,65.0,15.263157894736842,17.0,5.679666666666669,Saguaro National Park,32.20909636,-110.7574974
SEQU,1,0,13.0,0.6158064383740477,45.0,0.5287435800748653,45.0,1,39.9,0.06333333333333392,19.60333333333332,13,54.48,3.0,46.0,19.894736842105264,0.0,3.136666666666668,Sequoia National Park,36.71277299,-118.587429
SEQU,2,0,13.0,0.5700649013034997,46.0,0.42058023868953354,51.0,0,32.4,0.05333333333333393,20.446666666666655,2,57.54,7.41,46.0,35.8421052631579,-5.0,3.866666666666668,Sequoia National Park,36.71277299,-118.587429
SEQU,3,0,2.0,0.4430551670001585,46.0,0.7451032495309163,46.0,1,31.679999999999996,0.1500000000000006,26.37333333333332,12,61.32,3.81,52.0,30.68421052631579,0.0,4.132000000000002,Sequoia National Park,36.71277299,-118.587429
SEQU,4,0,12.0,0.8182237354730182,52.0,0.9711939911762546,53.0,1,31.03666666666666,0.13333333333333394,37.11333333333332,18,61.68,3.72,54.0,23.36842105263158,-1.0,4.163000000000002,Sequoia National Park,36.71277299,-118.587429
SEQU,5,0,18.0,1.1507405197399512,54.0,1.5126154540016827,54.0,2,33.849999999999994,0.20333333333333392,39.36333333333332,9,79.05,20.19,71.0,17.263157894736842,0.0,4.021666666666668,Sequoia National Park,36.71277299,-118.587429
SEQU,6,0,9.0,1.52562320360612,71.0,1.3616353949834872,77.0,2,38.413333333333334,0.3033333333333339,20.366666666666656,6,80.58,35.31,83.0,52.526315789473685,-6.0,3.7653333333333348,Sequoia National Park,36.71277299,-118.587429
SEQU,7,0,6.0,1.778807009516321,83.0,2.3402293992483183,80.0,3,47.11666666666667,0.47000000000000064,4.253333333333321,14,84.9,42.06,79.0,110.73684210526316,3.0,3.228333333333335,Sequoia National Park,36.71277299,-118.587429
SEQU,8,0,14.0,2.203422619384915,79.0,2.190194958544562,80.0,3,55.18333333333333,0.4800000000000006,0.9933333333333215,277,84.54,41.61,76.0,245.73684210526315,-1.0,2.441666666666668,Sequoia National Park,36.71277299,-118.587429
SEQU,9,0,277.0,2.1479500101250797,76.0,1.6337425627442685,69.0,2,60.48333333333333,0.3800000000000006,0.0,794,77.34,36.57,51.0,669.9473684210526,7.0,1.7116666666666687,Sequoia National Park,36.71277299,-118.587429
SEQU,10,0,794.0,1.616303601736122,51.0,1.2933529562315393,56.0,2,59.596666666666664,0.733333333333334,0.0,38,66.63,16.95,46.0,247.73684210526315,-5.0,2.5070000000000014,Sequoia National Park,36.71277299,-118.587429
SEQU,11,0,38.0,1.3501890151540543,46.0,0.786292624018001,44.0,1,53.94333333333333,0.8966666666666674,3.8033333333333217,16,67.71,18.03,45.0,65.84210526315789,2.0,3.399000000000002,Sequoia National Park,36.71277299,-118.587429
SEQU,12,0,16.0,0.873894264845178,45.0,0.6158064383740477,51.0,1,46.63999999999999,1.273333333333334,8.909999999999988,8,61.32,8.76,46.0,20.31578947368421,-6.0,4.882666666666669,Sequoia National Park,36.71277299,-118.587429
SHEN,1,0,9.0,0.32090581673837076,31.0,0.21824300195377433,31.0,0,42.97666666666667,1.5399999999999991,0.843333333333331,1,44.64,-7.38,37.0,3.0,0.0,5.782333333333332,Shenandoah National Park,38.49236644,-78.46907715
SHEN,2,0,1.0,0.10527965840839337,37.0,0.3556887616842083,38.0,1,32.23,1.5633333333333326,4.4899999999999975,12,55.26,7.47,43.0,6.315789473684211,-1.0,6.903666666666666,Shenandoah National Park,38.49236644,-78.46907715
SHEN,3,0,12.0,0.12833071381935612,43.0,0.8191862118561842,47.0,1,27.49333333333333,1.9699999999999989,6.38333333333333,12,73.8,12.78,58.0,20.842105263157894,-4.0,8.190666666666665,Shenandoah National Park,38.49236644,-78.46907715
SHEN,4,0,12.0,0.8133729552154004,58.0,1.1340943635104834,66.0,1,31.406666666666666,1.8533333333333324,6.06333333333333,32,81.18,23.67,66.0,33.78947368421053,-8.0,7.565999999999999,Shenandoah National Park,38.49236644,-78.46907715
SHEN,5,0,32.0,1.2270801256996968,66.0,1.426820813843605,63.0,2,42.086666666666666,2.2133333333333325,2.4166666666666647,11,80.37,39.24,75.0,14.421052631578947,3.0,7.217999999999998,Shenandoah National Park,38.49236644,-78.46907715
SHEN,6,0,11.0,1.5201841742738358,75.0,1.66300412292294,78.0,2,51.19,4.259999999999999,0.03666666666666489,24,93.51,40.59,72.0,9.736842105263158,-3.0,10.400999999999998,Shenandoah National Park,38.49236644,-78.46907715
SHEN,7,0,24.0,1.46727651375915,72.0,1.4974755916861218,77.0,2,59.56999999999999,5.199999999999998,0.0,14,85.86,59.49,76.0,10.526315789473685,-5.0,11.442999999999998,Shenandoah National Park,38.49236644,-78.46907715
SHEN,8,0,14.0,1.6521591501867348,76.0,1.6347281616188256,73.0,2,65.86333333333333,6.169999999999999,0.0,12,85.68,46.71,79.0,9.368421052631579,3.0,12.753666666666666,Shenandoah National Park,38.49236644,-78.46907715
SHEN,9,0,12.0,1.8889922794947978,79.0,1.368055989915924,68.0,2,68.32,3.6533333333333324,0.0,8,76.77,46.8,70.0,10.526315789473685,11.0,7.474666666666666,Shenandoah National Park,38.49236644,-78.46907715
SHEN,10,0,8.0,1.3477447170909498,70.0,3.1712632178641713,73.0,3,65.92333333333333,2.8566666666666656,0.0,8,73.53,31.05,97.0,11.578947368421053,-3.0,6.120999999999998,Shenandoah National Park,38.49236644,-78.46907715
SHEN,11,0,8.0,2.8940270767672165,97.0,1.496316452899742,92.0,2,58.57333333333333,1.9799999999999986,0.0,16,65.52,16.92,54.0,11.578947368421053,5.0,5.102666666666664,Shenandoah National Park,38.49236644,-78.46907715
SHEN,12,0,16.0,1.4626750840313996,54.0,0.32090581673837076,50.0,1,50.800000000000004,1.9199999999999988,0.009999999999998224,2,56.52,3.51,37.0,2.3684210526315788,4.0,5.759999999999997,Shenandoah National Park,38.49236644,-78.46907715
THRO,1,0,0.0,0.028515332129759152,42.0,0.017864126812614515,42.0,0,35.49333333333333,0.17333333333333303,2.453333333333333,0,41.09,-20.29,45.0,0.05263157894736842,0.0,3.797333333333333,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,2,0,0.0,0.01588337635012797,45.0,0.04989248806451962,46.0,0,23.386666666666667,0.14999999999999972,3.86,0,57.65,-29.29,52.0,0.05263157894736842,-1.0,4.961333333333333,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,3,0,0.0,0.03806404426495373,52.0,0.17946346643132824,46.0,1,15.75,0.09999999999999971,4.256666666666667,11,64.4,12.47,53.0,2.6315789473684212,6.0,5.625,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,4,0,11.0,0.17858520915079176,53.0,0.22713228180682996,53.0,1,20.073333333333334,0.11666666666666636,3.0433333333333334,13,78.44,20.21,60.0,8.105263157894736,0.0,5.225999999999999,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,5,0,13.0,0.21472456192861233,60.0,1.3005869145238316,62.0,1,29.560000000000002,0.35333333333333306,2.3700000000000006,4,93.65,33.26,73.0,7.894736842105263,-2.0,4.750666666666666,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,6,0,4.0,1.4399868999026018,73.0,2.624232754243025,88.0,3,45.589999999999996,1.6366666666666665,1.6066666666666671,4,86.09,44.78,82.0,3.1052631578947367,-15.0,5.714333333333334,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,7,0,4.0,2.484384297061428,82.0,2.8829262391738153,99.0,3,54.73333333333333,2.233333333333333,1.2200000000000004,4,95.54,49.1,98.0,6.2105263157894735,-17.0,5.993333333333333,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,8,0,4.0,2.9103390781216243,98.0,2.875563827077403,91.0,3,63.55666666666667,3.4233333333333333,0.48666666666666697,0,100.85,46.49,78.0,5.631578947368421,7.0,7.491,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,9,0,0.0,2.8325105340059973,78.0,2.1203933700918483,79.0,2,67.77666666666666,2.353333333333333,0.0,6,85.64,35.15,68.0,8.421052631578947,-1.0,4.929,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,10,0,6.0,2.378694442195165,68.0,1.0494240186155137,74.0,1,67.73,2.1099999999999994,0.0,4,89.15,24.71,55.0,6.684210526315789,-6.0,4.446999999999998,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,11,0,4.0,0.9440331449511353,55.0,0.3401658624443877,51.0,1,60.56,1.4799999999999998,0.1300000000000003,0,65.21,-10.93,46.0,0.8947368421052632,4.0,3.9039999999999995,Theodore Roosevelt National Park,47.17777274,-103.4300083
THRO,12,0,0.0,0.14848153938601982,46.0,0.028515332129759152,40.0,0,48.78666666666667,1.3533333333333328,1.2033333333333338,0,46.4,-13.18,42.0,0.10526315789473684,6.0,4.827999999999999,Theodore Roosevelt National Park,47.17777274,-103.4300083
VIIS,1,0,0.0,1.3269782718423164,74.0,1.4714198406008394,74.0,2,79.94666666666666,5.816666666666666,0.0,0,80.36,73.52,92.0,0.0,0.0,12.627999999999998,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,2,0,0.0,1.7614644470647933,92.0,1.314137587373723,83.0,2,78.25333333333333,4.6899999999999995,0.0,0,78.65,73.61,78.0,0.0,9.0,10.205333333333332,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,3,0,0.0,1.5967294347616845,78.0,1.6274438358021388,64.0,2,77.30333333333333,2.193333333333333,0.0,0,78.92,71.18,74.0,0.0,14.0,5.116999999999999,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,4,0,0.0,1.786468292449617,74.0,1.3376573335486088,67.0,2,76.72333333333334,1.683333333333333,0.0,0,79.73,71.99,76.0,0.0,7.0,4.039,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,5,0,0.0,1.6548996711859902,76.0,1.407345470363085,58.0,2,76.60000000000001,2.309999999999999,0.0,0,81.35,71.18,100.0,0.0,18.0,5.279999999999999,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,6,0,0.0,1.315040952110207,100.0,1.3501753877541722,77.0,2,77.20666666666666,3.1433333333333326,0.0,0,81.71,75.32,55.0,0.0,23.0,7.007333333333332,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,7,0,0.0,1.3823416249782614,55.0,1.3996023440503653,60.0,2,78.24333333333333,2.709999999999999,0.0,0,82.79,74.6,62.0,0.0,-5.0,6.244333333333331,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,8,0,0.0,1.4269291273290048,62.0,0.2677185922622792,58.0,0,79.36999999999999,2.3733333333333326,0.0,0,83.33,75.41,52.0,0.0,4.0,5.683666666666665,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,9,0,0.0,0.8229330119105753,52.0,0.4939146696725996,52.0,1,80.26666666666667,3.086666666666666,0.0,0,84.14,75.68,57.0,0.0,0.0,7.199999999999998,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,10,0,0.0,0.4998833295386543,57.0,0.6614888282903724,61.0,1,80.73333333333333,4.666666666666665,0.0,0,85.04,74.06,56.0,0.0,-4.0,10.406666666666665,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,11,0,0.0,0.43535727693265786,56.0,0.9903135923705301,71.0,1,81.09,5.916666666666665,0.0,0,82.43,72.98,65.0,0.0,-15.0,12.94233333333333,Virgin Islands National Park,18.34279656,-64.74194451
VIIS,12,0,0.0,1.0033478549969415,65.0,1.3269782718423164,60.0,2,80.69,4.686666666666666,0.0,0,80.81,71.45,71.0,0.0,5.0,10.44233333333333,Virgin Islands National Park,18.34279656,-64.74194451
VOYA,1,0,0.0,0.005848878999524611,30.0,0.05553800419368415,30.0,0,34.62333333333333,1.1033333333333346,5.906666666666669,0,33.8,-26.68,38.0,0.05263157894736842,0.0,5.744333333333337,Voyageurs National Park,48.48370609,-92.8382913
VOYA,2,0,0.0,0.14506273770893022,38.0,0.05126990330213916,47.0,0,20.07999999999999,0.5700000000000012,8.13,0,41.63,-25.51,37.0,0.0,-9.0,6.132000000000003,Voyageurs National Park,48.48370609,-92.8382913
VOYA,3,0,0.0,0.46985994629514377,37.0,0.018916644692156176,41.0,0,10.906666666666657,0.18333333333333454,7.650000000000001,0,56.48,-2.65,41.0,0.05263157894736842,-4.0,6.276000000000003,Voyageurs National Park,48.48370609,-92.8382913
VOYA,4,0,0.0,0.2566656721322917,41.0,0.0003688482251952457,45.0,0,13.009999999999991,0.2600000000000012,6.696666666666668,0,61.7,6.44,49.0,0.15789473684210525,-4.0,6.219000000000004,Voyageurs National Park,48.48370609,-92.8382913
VOYA,5,0,0.0,0.0002634630179966041,49.0,1.4144275584165689,53.0,1,23.043333333333322,0.7933333333333344,6.890000000000001,2,87.08,33.35,55.0,1.105263157894737,-4.0,6.282333333333336,Voyageurs National Park,48.48370609,-92.8382913
VOYA,6,0,2.0,1.4393511599190476,55.0,2.278059331409437,61.0,2,38.89999999999999,1.0400000000000011,5.2200000000000015,1,85.91,46.94,62.0,0.6842105263157895,-6.0,5.190000000000003,Voyageurs National Park,48.48370609,-92.8382913
VOYA,7,0,1.0,2.1567609579238005,62.0,2.382021838310897,64.0,2,51.37333333333333,2.2233333333333345,2.4633333333333343,0,88.16,55.31,74.0,0.15789473684210525,-2.0,6.309333333333337,Voyageurs National Park,48.48370609,-92.8382913
VOYA,8,0,0.0,2.2224686346121536,74.0,2.480240851420031,76.0,2,61.90333333333333,3.413333333333334,0.046666666666667855,0,84.47,52.16,60.0,0.3157894736842105,-2.0,7.636333333333335,Voyageurs National Park,48.48370609,-92.8382913
VOYA,9,0,0.0,2.254453044996941,60.0,1.1375806191057372,55.0,1,65.58999999999999,4.0566666666666675,0.0,0,81.32,42.71,37.0,1.0,5.0,8.554333333333336,Voyageurs National Park,48.48370609,-92.8382913
VOYA,10,0,0.0,1.1776796904448203,37.0,0.5399411090822405,47.0,1,64.86333333333333,3.5066666666666677,0.0,2,81.32,29.21,31.0,1.0526315789473684,-10.0,7.527000000000003,Voyageurs National Park,48.48370609,-92.8382913
VOYA,11,0,2.0,0.6078091825181656,31.0,0.12319530721521207,49.0,0,59.029999999999994,2.710000000000001,0.020000000000001183,0,54.77,14.63,28.0,0.47368421052631576,-18.0,6.517000000000002,Voyageurs National Park,48.48370609,-92.8382913
VOYA,12,0,0.0,0.12498685573758898,28.0,0.005848878999524611,30.0,0,47.74666666666665,1.9300000000000013,1.7200000000000009,0,46.04,-12.1,24.0,0.10526315789473684,-2.0,6.085333333333338,Voyageurs National Park,48.48370609,-92.8382913
WHSA,1,0,2.0,1.3438910157771473,80.0,0.8091587626886085,80.0,1,54.966666666666676,0.6866666666666671,0.0,0,69.71,13.19,75.0,6.473684210526316,0.0,2.876666666666667,White Sands National Park,32.77907858,-106.3333461
WHSA,2,0,0.0,0.8811228505325922,75.0,0.9244135784435396,76.0,1,45.12000000000001,0.4800000000000006,0.2833333333333333,1,77.63,26.87,81.0,5.368421052631579,-1.0,3.4480000000000004,White Sands National Park,32.77907858,-106.3333461
WHSA,3,0,1.0,0.9315819184267986,81.0,2.2732706128837883,76.0,3,45.970000000000006,0.0033333333333339255,0.2833333333333333,2,82.76,30.38,92.0,5.473684210526316,5.0,2.4096666666666673,White Sands National Park,32.77907858,-106.3333461
WHSA,4,0,2.0,1.9789800286313135,92.0,1.8866120814976315,100.0,3,49.47666666666668,0.006666666666667259,0.2833333333333333,0,91.49,30.65,63.0,11.526315789473685,-8.0,2.0656666666666665,White Sands National Park,32.77907858,-106.3333461
WHSA,5,0,0.0,1.4455648500577711,63.0,1.338687491873637,85.0,2,57.95666666666667,0.06000000000000059,0.0,2,97.79,46.04,79.0,21.42105263157895,-22.0,1.3243333333333343,White Sands National Park,32.77907858,-106.3333461
WHSA,6,0,2.0,1.492526113502315,79.0,1.2177541417343773,82.0,2,64.25000000000001,0.12000000000000059,0.0,11,104.72,59.27,73.0,40.578947368421055,-3.0,0.8149999999999998,White Sands National Park,32.77907858,-106.3333461
WHSA,7,0,11.0,1.3415375547585473,73.0,1.1487696650882544,77.0,2,72.88000000000001,0.49000000000000066,0.0,1,101.3,65.39,62.0,2.473684210526316,-4.0,1.2680000000000022,White Sands National Park,32.77907858,-106.3333461
WHSA,8,0,1.0,1.5132538435743894,62.0,0.9045063210201513,70.0,1,78.47333333333334,0.9066666666666673,0.0,1,102.83,67.64,57.0,4.578947368421052,-8.0,2.660666666666669,White Sands National Park,32.77907858,-106.3333461
WHSA,9,0,1.0,1.0654053257046296,57.0,0.9328342187853198,60.0,1,82.23333333333335,0.8966666666666674,0.0,0,95.45,58.37,57.0,1.894736842105263,-3.0,3.0166666666666697,White Sands National Park,32.77907858,-106.3333461
WHSA,10,0,0.0,0.8475698374784216,57.0,1.254848142009194,68.0,2,79.89666666666666,0.8966666666666674,0.0,3,88.34,39.74,64.0,6.315789473684211,-11.0,2.783000000000001,White Sands National Park,32.77907858,-106.3333461
WHSA,11,0,3.0,0.48340952977466267,64.0,1.1275021503788862,72.0,2,74.97666666666667,0.6933333333333339,0.0,4,80.15,36.32,71.0,9.473684210526315,-8.0,1.8843333333333352,White Sands National Park,32.77907858,-106.3333461
WHSA,12,0,4.0,1.0036971459692245,71.0,1.3438910157771473,71.0,2,65.43000000000002,0.8633333333333341,0.0,1,72.23,27.05,90.0,4.2631578947368425,0.0,2.183666666666666,White Sands National Park,32.77907858,-106.3333461
WICA,1,0,0.0,0.2578162151435935,28.0,0.22681469763933623,28.0,0,41.923333333333325,0.4133333333333335,1.3333333333333337,2,55.49,-10.57,33.0,10.578947368421053,0.0,3.634333333333335,Wind Cave National Park,43.58012365,-103.4394709
WICA,2,0,2.0,0.225762049574944,33.0,0.25071600074847733,36.0,0,31.48333333333333,0.19000000000000017,2.0033333333333334,3,57.47,-16.96,36.0,3.9473684210526314,-3.0,4.231666666666667,Wind Cave National Park,43.58012365,-103.4394709
WICA,3,0,3.0,0.21034385145531673,36.0,0.37860242049306986,36.0,1,25.913333333333327,0.04666666666666682,2.8100000000000005,4,71.69,19.67,47.0,7.105263157894737,0.0,4.502000000000002,Wind Cave National Park,43.58012365,-103.4394709
WICA,4,0,4.0,0.39949026051591163,47.0,0.7412499987552537,45.0,1,27.766666666666662,0.1333333333333335,4.1433333333333335,8,75.38,23.54,48.0,6.368421052631579,2.0,4.49,Wind Cave National Park,43.58012365,-103.4394709
WICA,5,0,8.0,0.8420358908812777,48.0,1.108335211014385,53.0,1,34.79666666666666,0.7233333333333335,4.446666666666666,0,86.99,34.61,77.0,1.3157894736842106,-5.0,4.967000000000001,Wind Cave National Park,43.58012365,-103.4394709
WICA,6,0,0.0,1.4011777744966767,77.0,1.4652035450014742,71.0,2,46.4,2.4633333333333334,3.163333333333334,1,93.56,41.27,81.0,10.789473684210526,6.0,7.286666666666667,Wind Cave National Park,43.58012365,-103.4394709
WICA,7,0,1.0,2.0431279725109306,81.0,1.8409369835151221,71.0,2,54.70333333333332,2.94,1.196666666666667,0,94.28,47.03,85.0,36.89473684210526,10.0,7.409666666666668,Wind Cave National Park,43.58012365,-103.4394709
WICA,8,0,0.0,2.3042466129545778,85.0,1.634122599099238,68.0,2,63.46666666666666,3.3200000000000003,0.1300000000000003,2,93.38,48.74,65.0,21.105263157894736,17.0,7.293333333333335,Wind Cave National Park,43.58012365,-103.4394709
WICA,9,0,2.0,2.2496740348711852,65.0,1.3478229657426786,57.0,2,68.36999999999999,2.296666666666667,0.0,4,89.51,41.36,52.0,16.842105263157894,8.0,4.756333333333335,Wind Cave National Park,43.58012365,-103.4394709
WICA,10,0,4.0,1.7039276138791304,52.0,0.5689665988830597,45.0,1,68.05,2.4,0.0,8,85.64,23.63,34.0,15.947368421052632,7.0,4.995,Wind Cave National Park,43.58012365,-103.4394709
WICA,11,0,8.0,0.5774703440306987,34.0,0.28068551034646766,35.0,0,61.309999999999995,1.7066666666666668,0.020000000000000295,0,69.26,-3.82,26.0,8.105263157894736,-1.0,4.282333333333334,Wind Cave National Park,43.58012365,-103.4394709
WICA,12,0,0.0,0.291645434311022,26.0,0.2578162151435935,26.0,0,51.87,1.08,0.7366666666666669,0,63.23,5.36,27.0,10.210526315789474,0.0,3.9730000000000008,Wind Cave National Park,43.58012365,-103.4394709
WRST,1,0,0.0,0.005957131051657583,49.0,0.004255093608326845,49.0,0,23.819999999999997,0.1099999999999991,12.246666666666663,0,40.21,-21.26,47.0,0.0,0.0,4.837999999999999,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,2,0,0.0,0.004255093608326845,47.0,0.01616935571164201,58.0,1,19.846666666666668,0.013333333333332446,18.419999999999998,0,38.23,-15.05,74.0,0.0,-11.0,5.041999999999999,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,3,0,0.0,0.01616935571164201,74.0,0.03914686119660697,47.0,1,20.356666666666666,0.013333333333332446,17.00333333333333,0,40.57,5.29,65.0,0.0,27.0,4.990999999999998,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,4,0,0.0,0.03914686119660697,65.0,0.08850594705319838,57.0,1,21.37,0.0,14.43333333333333,0,48.94,16.27,52.0,0.0,8.0,4.8629999999999995,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,5,0,0.0,0.08850594705319838,52.0,0.9209724605862624,60.0,2,26.12,0.019999999999999112,10.453333333333328,0,55.51,25.09,83.0,1.0,-8.0,4.427999999999998,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,6,0,0.0,1.0811341840036848,83.0,3.5982773589455133,57.0,3,33.70666666666667,0.3299999999999991,14.276666666666662,0,75.76,36.25,70.0,1.2105263157894737,26.0,4.289333333333332,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,7,0,0.0,4.503761278797466,70.0,4.798894571471016,61.0,3,42.68333333333334,0.9399999999999992,14.533333333333326,3,73.96,39.58,100.0,61.421052631578945,9.0,4.611666666666665,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,8,0,3.0,6.317962989643699,100.0,3.4074789615481373,74.0,2,50.34,1.6233333333333324,6.873333333333329,2,72.7,41.02,74.0,6.684210526315789,26.0,5.212666666666665,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,9,0,2.0,5.25708305121565,74.0,0.9204618493532631,56.0,2,55.053333333333335,2.096666666666666,1.4899999999999956,0,72.88,32.65,63.0,0.21052631578947367,18.0,5.687999999999998,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,10,0,0.0,1.1105794317733064,63.0,0.09020798449652911,35.0,1,53.86000000000001,2.8133333333333326,0.8933333333333285,0,53.71,18.07,38.0,0.0,28.0,7.240666666666664,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,11,0,0.0,0.09020798449652911,38.0,0.010212224659984427,32.0,0,46.556666666666665,2.649999999999999,6.633333333333328,0,38.14,4.3,42.0,0.0,6.0,7.644333333333332,Wrangell St Elias National Park,61.4182147,-142.6028439
WRST,12,0,0.0,0.010212224659984427,42.0,0.005957131051657583,44.0,0,35.516666666666666,1.866666666666666,11.72333333333333,0,38.23,-21.35,52.0,0.0,-2.0,7.181666666666666,Wrangell St Elias National Park,61.4182147,-142.6028439
YELL,1,0,0.0,0.09463037311948631,14.0,0.13299908408835398,14.0,1,27.410000000000007,0.08333333333333326,10.200000000000008,3,41.63,-33.61,16.0,0.3684210526315789,0.0,4.425666666666666,Yellowstone National Park,44.59824417,-110.5471695
YELL,2,0,3.0,0.125602293660698,16.0,0.15338460116516275,20.0,1,16.730000000000008,0.01333333333333326,11.226666666666674,0,42.62,-31.72,16.0,0.05263157894736842,-4.0,5.353666666666666,Yellowstone National Park,44.59824417,-110.5471695
YELL,3,0,0.0,0.13733384600073295,16.0,0.10226054986690428,17.0,1,14.963333333333344,0.02333333333333326,15.370000000000006,0,53.87,-6.07,19.0,0.05263157894736842,-1.0,5.550333333333333,Yellowstone National Park,44.59824417,-110.5471695
YELL,4,0,0.0,0.10357373689276496,19.0,0.22337871437057563,18.0,1,16.163333333333345,0.02333333333333326,18.12333333333334,2,55.04,-6.43,20.0,1.3157894736842106,1.0,5.4303333333333335,Yellowstone National Park,44.59824417,-110.5471695
YELL,5,0,2.0,0.24436792406116872,20.0,1.625769103461875,21.0,2,22.616666666666674,0.0666666666666666,21.69000000000001,0,72.41,15.26,25.0,0.7368421052631579,-1.0,4.871666666666665,Yellowstone National Park,44.59824417,-110.5471695
YELL,6,0,0.0,1.7624183495913064,25.0,2.8461057158684517,29.0,3,31.07333333333334,0.3899999999999999,17.13333333333334,0,73.85,25.79,27.0,2.9473684210526314,-4.0,4.672666666666666,Yellowstone National Park,44.59824417,-110.5471695
YELL,7,0,0.0,2.888544684253968,27.0,3.0880184158457245,30.0,3,40.05666666666667,0.8333333333333334,10.666666666666673,0,77.45,39.83,37.0,20.263157894736842,-3.0,4.661,Yellowstone National Park,44.59824417,-110.5471695
